time,latitude,longitude,depth,species_nr,scientific_name,common_name,length_fish,number_seen
2016-05-24T00:00:00Z,26.31473,-80.05958,16.5,238,Canthigaster rostrata,sharpnose puffer,6,1
2016-05-24T00:00:00Z,26.31473,-80.05958,16.5,238,Canthigaster rostrata,sharpnose puffer,5,3
2016-06-13T00:00:00Z,26.38645,-80.0537,16.5,238,Canthigaster rostrata,sharpnose puffer,7,1
2016-06-13T00:00:00Z,26.3872,-80.05378,16.8,221,Serranus baldwini,lantern bass,4,1
2016-06-13T00:00:00Z,26.38645,-80.0537,16.5,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-06-13T00:00:00Z,26.38645,-80.0537,16.5,238,Canthigaster rostrata,sharpnose puffer,9,1
2016-06-13T00:00:00Z,26.38645,-80.0537,16.5,238,Canthigaster rostrata,sharpnose puffer,6,1
2016-06-13T00:00:00Z,26.3872,-80.05378,16.8,223,Serranus tigrinus,harlequin bass,7,1
2016-10-22T00:00:00Z,26.34855,-80.05568,18.9,238,Canthigaster rostrata,sharpnose puffer,2,2
2016-10-22T00:00:00Z,26.34855,-80.05568,18.9,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-10-22T00:00:00Z,26.34877,-80.0555,18,224,Serranus tortugarum,chalk bass,5,2
2016-10-22T00:00:00Z,26.34877,-80.0555,18,223,Serranus tigrinus,harlequin bass,6,1
2016-10-22T00:00:00Z,26.34877,-80.0555,18,223,Serranus tigrinus,harlequin bass,11,1
2016-10-22T00:00:00Z,26.34877,-80.0555,18,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-10-22T00:00:00Z,26.34877,-80.0555,18,223,Serranus tigrinus,harlequin bass,8,1
2016-10-22T00:00:00Z,26.34855,-80.05568,18.9,223,Serranus tigrinus,harlequin bass,8,1
2016-10-22T00:00:00Z,26.34877,-80.0555,18,238,Canthigaster rostrata,sharpnose puffer,3,2
2016-05-24T00:00:00Z,26.32828,-80.058,20.6,223,Serranus tigrinus,harlequin bass,5,2
2016-05-24T00:00:00Z,26.32828,-80.058,20.6,223,Serranus tigrinus,harlequin bass,4,1
2016-05-24T00:00:00Z,26.32828,-80.058,20.6,223,Serranus tigrinus,harlequin bass,6,1
2016-05-24T00:00:00Z,26.32828,-80.058,20.6,238,Canthigaster rostrata,sharpnose puffer,5,2
2016-05-24T00:00:00Z,26.32828,-80.058,20.6,238,Canthigaster rostrata,sharpnose puffer,4,4
2016-05-24T00:00:00Z,26.32795,-80.05773,21.8,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-05-24T00:00:00Z,26.32795,-80.05773,21.8,238,Canthigaster rostrata,sharpnose puffer,6,1
2016-05-24T00:00:00Z,26.32795,-80.05773,21.8,238,Canthigaster rostrata,sharpnose puffer,5,2
2016-05-24T00:00:00Z,26.30048,-80.06037,20.6,212,Hypoplectrus unicolor,butter hamlet,8,1
2016-05-24T00:00:00Z,26.30048,-80.06037,20.6,223,Serranus tigrinus,harlequin bass,7,2
2016-05-24T00:00:00Z,26.3008,-80.06032,20.1,238,Canthigaster rostrata,sharpnose puffer,6,1
2016-05-24T00:00:00Z,26.3008,-80.06032,20.1,223,Serranus tigrinus,harlequin bass,6,2
2016-05-24T00:00:00Z,26.30048,-80.06037,20.6,238,Canthigaster rostrata,sharpnose puffer,6,4
2016-05-24T00:00:00Z,26.3008,-80.06032,20.1,238,Canthigaster rostrata,sharpnose puffer,4,5
2016-05-24T00:00:00Z,26.3008,-80.06032,20.1,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-05-24T00:00:00Z,26.30048,-80.06037,20.6,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-09-30T00:00:00Z,26.37787,-80.05313,22.1,224,Serranus tortugarum,chalk bass,6,8
2016-09-30T00:00:00Z,26.37787,-80.05313,22.1,224,Serranus tortugarum,chalk bass,5,3
2016-09-30T00:00:00Z,26.37787,-80.05313,22.1,238,Canthigaster rostrata,sharpnose puffer,4,2
2016-09-30T00:00:00Z,26.37787,-80.05313,22.1,224,Serranus tortugarum,chalk bass,6,3
2016-09-30T00:00:00Z,26.37757,-80.0529,23.2,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-09-30T00:00:00Z,26.37787,-80.05313,22.1,223,Serranus tigrinus,harlequin bass,6,2
2016-09-30T00:00:00Z,26.37757,-80.0529,23.2,224,Serranus tortugarum,chalk bass,5,6
2016-09-30T00:00:00Z,26.37757,-80.0529,23.2,224,Serranus tortugarum,chalk bass,5,2
2016-09-30T00:00:00Z,26.37757,-80.0529,23.2,224,Serranus tortugarum,chalk bass,4,2
2016-09-30T00:00:00Z,26.37757,-80.0529,23.2,238,Canthigaster rostrata,sharpnose puffer,4,2
2016-09-30T00:00:00Z,26.37787,-80.05313,22.1,223,Serranus tigrinus,harlequin bass,5,1
2016-09-30T00:00:00Z,26.37757,-80.0529,23.2,238,Canthigaster rostrata,sharpnose puffer,3,8
2016-09-30T00:00:00Z,26.37757,-80.0529,23.2,224,Serranus tortugarum,chalk bass,4,3
2016-09-30T00:00:00Z,26.37787,-80.05313,22.1,223,Serranus tigrinus,harlequin bass,4,1
2016-09-30T00:00:00Z,26.37787,-80.05313,22.1,223,Serranus tigrinus,harlequin bass,5,6
2016-10-21T00:00:00Z,26.3565,-80.05322,26.2,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-10-21T00:00:00Z,26.3565,-80.05322,26.2,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-10-21T00:00:00Z,26.3565,-80.05322,26.2,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-10-21T00:00:00Z,26.357,-80.0531,26.1,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-10-21T00:00:00Z,26.357,-80.0531,26.1,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-10-21T00:00:00Z,26.357,-80.0531,26.1,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-06-14T00:00:00Z,26.38233,-80.0521,22.7,224,Serranus tortugarum,chalk bass,4,1
2016-06-14T00:00:00Z,26.38227,-80.05277,21.2,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-06-14T00:00:00Z,26.38227,-80.05277,21.2,238,Canthigaster rostrata,sharpnose puffer,6,4
2016-06-14T00:00:00Z,26.38227,-80.05277,21.2,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-05-23T00:00:00Z,26.28258,-80.061,23.3,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-05-23T00:00:00Z,26.28258,-80.061,23.3,223,Serranus tigrinus,harlequin bass,6,1
2016-05-23T00:00:00Z,26.28258,-80.061,23.3,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-05-23T00:00:00Z,26.28248,-80.06075,27,238,Canthigaster rostrata,sharpnose puffer,6,2
2016-05-23T00:00:00Z,26.28248,-80.06075,27,238,Canthigaster rostrata,sharpnose puffer,5,3
2016-08-22T00:00:00Z,26.7107,-80.02978,3.5,238,Canthigaster rostrata,sharpnose puffer,2,7
2016-08-22T00:00:00Z,26.71025,-80.02995,3.4,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-08-22T00:00:00Z,26.71025,-80.02995,3.4,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-08-22T00:00:00Z,26.71025,-80.02995,3.4,238,Canthigaster rostrata,sharpnose puffer,3,2
2016-08-22T00:00:00Z,26.7107,-80.02978,3.5,238,Canthigaster rostrata,sharpnose puffer,2,3
2016-08-22T00:00:00Z,26.71025,-80.02995,3.4,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-08-22T00:00:00Z,26.7107,-80.02978,3.5,238,Canthigaster rostrata,sharpnose puffer,3,2
2016-08-22T00:00:00Z,26.69033,-80.0309,2.6,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-08-22T00:00:00Z,26.69033,-80.0309,2.6,238,Canthigaster rostrata,sharpnose puffer,2,8
2016-08-22T00:00:00Z,26.69033,-80.0309,2.6,238,Canthigaster rostrata,sharpnose puffer,2,2
2016-08-22T00:00:00Z,26.6905,-80.03097,3.2,238,Canthigaster rostrata,sharpnose puffer,2,3
2016-08-22T00:00:00Z,26.6905,-80.03097,3.2,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-08-22T00:00:00Z,26.6905,-80.03097,3.2,238,Canthigaster rostrata,sharpnose puffer,3,11
2016-08-22T00:00:00Z,26.6905,-80.03097,3.2,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-08-22T00:00:00Z,26.6819,-80.03075,7.3,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-08-22T00:00:00Z,26.6819,-80.03075,7.3,238,Canthigaster rostrata,sharpnose puffer,4,4
2016-08-22T00:00:00Z,26.6819,-80.03075,7.3,238,Canthigaster rostrata,sharpnose puffer,3,2
2016-08-22T00:00:00Z,26.6819,-80.03075,7.3,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-08-22T00:00:00Z,26.68238,-80.03065,7.2,238,Canthigaster rostrata,sharpnose puffer,3,3
2016-08-22T00:00:00Z,26.68238,-80.03065,7.2,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-08-22T00:00:00Z,26.68238,-80.03065,7.2,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-08-22T00:00:00Z,26.68238,-80.03065,7.2,238,Canthigaster rostrata,sharpnose puffer,4,2
2016-08-22T00:00:00Z,26.65742,-80.02042,19.2,224,Serranus tortugarum,chalk bass,4,2
2016-08-22T00:00:00Z,26.65717,-80.02025,18.4,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-08-22T00:00:00Z,26.65717,-80.02025,18.4,238,Canthigaster rostrata,sharpnose puffer,4,12
2016-08-22T00:00:00Z,26.65717,-80.02025,18.4,238,Canthigaster rostrata,sharpnose puffer,5,5
2016-08-22T00:00:00Z,26.65742,-80.02042,19.2,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-08-22T00:00:00Z,26.65742,-80.02042,19.2,238,Canthigaster rostrata,sharpnose puffer,3,4
2016-08-22T00:00:00Z,26.65717,-80.02025,18.4,238,Canthigaster rostrata,sharpnose puffer,3,4
2016-08-22T00:00:00Z,26.65717,-80.02025,18.4,238,Canthigaster rostrata,sharpnose puffer,6,1
2016-08-22T00:00:00Z,26.65742,-80.02042,19.2,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-15T00:00:00Z,26.57085,-80.02683,13.6,238,Canthigaster rostrata,sharpnose puffer,3,2
2016-09-15T00:00:00Z,26.57085,-80.02683,13.6,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-15T00:00:00Z,26.57085,-80.02683,13.6,238,Canthigaster rostrata,sharpnose puffer,4,5
2016-09-15T00:00:00Z,26.57053,-80.02695,13.4,238,Canthigaster rostrata,sharpnose puffer,3,3
2016-09-15T00:00:00Z,26.57053,-80.02695,13.4,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-15T00:00:00Z,26.57053,-80.02695,13.4,238,Canthigaster rostrata,sharpnose puffer,2,5
2016-09-15T00:00:00Z,26.57053,-80.02695,13.4,238,Canthigaster rostrata,sharpnose puffer,4,11
2016-09-16T00:00:00Z,26.55983,-80.02727,20.1,238,Canthigaster rostrata,sharpnose puffer,4,6
2016-09-16T00:00:00Z,26.5601,-80.02727,19.7,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-09-16T00:00:00Z,26.55983,-80.02727,20.1,238,Canthigaster rostrata,sharpnose puffer,5,3
2016-09-16T00:00:00Z,26.55983,-80.02727,20.1,238,Canthigaster rostrata,sharpnose puffer,3,2
2016-09-16T00:00:00Z,26.5601,-80.02727,19.7,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-16T00:00:00Z,26.5601,-80.02727,19.7,238,Canthigaster rostrata,sharpnose puffer,3,5
2016-09-16T00:00:00Z,26.5601,-80.02727,19.7,238,Canthigaster rostrata,sharpnose puffer,4,4
2016-09-16T00:00:00Z,26.55983,-80.02727,20.1,238,Canthigaster rostrata,sharpnose puffer,3,3
2016-09-16T00:00:00Z,26.5601,-80.02727,19.7,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-16T00:00:00Z,26.55877,-80.02847,16.6,243,Sphoeroides spengleri,bandtail puffer,4,2
2016-09-16T00:00:00Z,26.55877,-80.02847,16.6,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-09-16T00:00:00Z,26.55877,-80.02847,16.6,238,Canthigaster rostrata,sharpnose puffer,4,5
2016-09-16T00:00:00Z,26.55877,-80.02847,16.6,243,Sphoeroides spengleri,bandtail puffer,8,1
2016-09-16T00:00:00Z,26.55877,-80.02847,16.6,238,Canthigaster rostrata,sharpnose puffer,3,12
2016-09-16T00:00:00Z,26.55877,-80.02847,16.6,238,Canthigaster rostrata,sharpnose puffer,2,5
2016-09-16T00:00:00Z,26.55877,-80.02847,16.6,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-16T00:00:00Z,26.55917,-80.0285,15.2,229,Calamus proridens,littlehead porgy,35,1
2016-09-16T00:00:00Z,26.55917,-80.0285,15.2,238,Canthigaster rostrata,sharpnose puffer,4,7
2016-09-16T00:00:00Z,26.55917,-80.0285,15.2,228,Calamus penna,sheepshead porgy,30,1
2016-09-16T00:00:00Z,26.55917,-80.0285,15.2,238,Canthigaster rostrata,sharpnose puffer,2,4
2016-09-16T00:00:00Z,26.55917,-80.0285,15.2,238,Canthigaster rostrata,sharpnose puffer,3,10
2016-08-23T00:00:00Z,26.69948,-80.01522,24.8,221,Serranus baldwini,lantern bass,4,1
2016-08-23T00:00:00Z,26.69918,-80.01518,24.7,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-08-23T00:00:00Z,26.69918,-80.01518,24.7,238,Canthigaster rostrata,sharpnose puffer,5,2
2016-08-23T00:00:00Z,26.69948,-80.01522,24.8,238,Canthigaster rostrata,sharpnose puffer,6,1
2016-08-23T00:00:00Z,26.69948,-80.01522,24.8,238,Canthigaster rostrata,sharpnose puffer,5,3
2016-08-23T00:00:00Z,26.69918,-80.01518,24.7,238,Canthigaster rostrata,sharpnose puffer,4,9
2016-08-23T00:00:00Z,26.69948,-80.01522,24.8,224,Serranus tortugarum,chalk bass,6,3
2016-08-23T00:00:00Z,26.69918,-80.01518,24.7,243,Sphoeroides spengleri,bandtail puffer,10,2
2016-08-23T00:00:00Z,26.69918,-80.01518,24.7,238,Canthigaster rostrata,sharpnose puffer,3,3
2016-08-23T00:00:00Z,26.69948,-80.01522,24.8,238,Canthigaster rostrata,sharpnose puffer,4,9
2016-08-23T00:00:00Z,26.69948,-80.01522,24.8,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-08-23T00:00:00Z,26.69948,-80.01522,24.8,238,Canthigaster rostrata,sharpnose puffer,3,3
2016-08-22T00:00:00Z,26.68222,-80.0168,25.1,238,Canthigaster rostrata,sharpnose puffer,3,4
2016-08-22T00:00:00Z,26.6814,-80.01618,27,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-08-22T00:00:00Z,26.6814,-80.01618,27,238,Canthigaster rostrata,sharpnose puffer,2,4
2016-08-22T00:00:00Z,26.68222,-80.0168,25.1,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-08-22T00:00:00Z,26.68222,-80.0168,25.1,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-08-22T00:00:00Z,26.67557,-80.0158,25.6,238,Canthigaster rostrata,sharpnose puffer,6,2
2016-08-22T00:00:00Z,26.67557,-80.0158,25.6,238,Canthigaster rostrata,sharpnose puffer,3,2
2016-08-22T00:00:00Z,26.67557,-80.0158,25.6,227,Calamus calamus,saucereye porgy,21,1
2016-08-22T00:00:00Z,26.67575,-80.01653,25,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-08-22T00:00:00Z,26.67575,-80.01653,25,238,Canthigaster rostrata,sharpnose puffer,8,1
2016-08-22T00:00:00Z,26.67575,-80.01653,25,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-08-22T00:00:00Z,26.67575,-80.01653,25,238,Canthigaster rostrata,sharpnose puffer,6,3
2016-09-16T00:00:00Z,26.60245,-80.0249,11.7,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-16T00:00:00Z,26.60245,-80.0249,11.7,238,Canthigaster rostrata,sharpnose puffer,3,9
2016-09-16T00:00:00Z,26.6024,-80.02487,11.3,238,Canthigaster rostrata,sharpnose puffer,4,2
2016-09-16T00:00:00Z,26.6024,-80.02487,11.3,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-09-16T00:00:00Z,26.60245,-80.0249,11.7,232,Sphyraena barracuda,great barracuda,150,1
2016-09-16T00:00:00Z,26.6024,-80.02487,11.3,238,Canthigaster rostrata,sharpnose puffer,3,8
2016-09-16T00:00:00Z,26.6024,-80.02487,11.3,238,Canthigaster rostrata,sharpnose puffer,2,3
2016-09-16T00:00:00Z,26.60245,-80.0249,11.7,238,Canthigaster rostrata,sharpnose puffer,2,3
2016-09-16T00:00:00Z,26.6024,-80.02487,11.3,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-16T00:00:00Z,26.60245,-80.0249,11.7,238,Canthigaster rostrata,sharpnose puffer,4,3
2016-09-16T00:00:00Z,26.60245,-80.0249,11.7,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-09-16T00:00:00Z,26.60245,-80.0249,11.7,226,Calamus bajonado,jolthead porgy,45,1
2016-09-15T00:00:00Z,26.55813,-80.02662,22.1,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-09-15T00:00:00Z,26.55892,-80.02652,22.9,238,Canthigaster rostrata,sharpnose puffer,3,4
2016-09-15T00:00:00Z,26.55892,-80.02652,22.9,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-15T00:00:00Z,26.55813,-80.02662,22.1,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-15T00:00:00Z,26.55813,-80.02662,22.1,238,Canthigaster rostrata,sharpnose puffer,3,3
2016-09-15T00:00:00Z,26.55813,-80.02662,22.1,238,Canthigaster rostrata,sharpnose puffer,4,4
2016-09-15T00:00:00Z,26.55892,-80.02652,22.9,238,Canthigaster rostrata,sharpnose puffer,4,6
2016-09-15T00:00:00Z,26.55892,-80.02652,22.9,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-15T00:00:00Z,26.55892,-80.02652,22.9,238,Canthigaster rostrata,sharpnose puffer,5,2
2016-09-15T00:00:00Z,26.55813,-80.02662,22.1,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-15T00:00:00Z,26.55892,-80.02652,22.9,229,Calamus proridens,littlehead porgy,25,1
2016-09-16T00:00:00Z,26.5524,-80.02625,26.2,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-16T00:00:00Z,26.5524,-80.02625,26.2,228,Calamus penna,sheepshead porgy,28,1
2016-09-16T00:00:00Z,26.5524,-80.02625,26.2,238,Canthigaster rostrata,sharpnose puffer,2,2
2016-09-16T00:00:00Z,26.5524,-80.02625,26.2,238,Canthigaster rostrata,sharpnose puffer,3,6
2016-09-16T00:00:00Z,26.55292,-80.0262,26.8,257,Archosargus probatocephalus,sheepshead,20,1
2016-09-16T00:00:00Z,26.55292,-80.0262,26.8,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-16T00:00:00Z,26.55292,-80.0262,26.8,238,Canthigaster rostrata,sharpnose puffer,3,6
2016-06-14T00:00:00Z,26.52247,-80.03362,16,205,Hypoplectrus gemma,blue hamlet,8,1
2016-06-14T00:00:00Z,26.48488,-80.04063,16,227,Calamus calamus,saucereye porgy,40,1
2016-06-14T00:00:00Z,26.48488,-80.04063,16,258,Diplodus argenteus,silver porgy,15,4
2016-06-14T00:00:00Z,26.48443,-80.04083,16.6,222,Serranus tabacarius,tobaccofish,15,1
2016-06-14T00:00:00Z,26.48488,-80.04063,16,212,Hypoplectrus unicolor,butter hamlet,11,1
2016-06-14T00:00:00Z,26.48488,-80.04063,16,223,Serranus tigrinus,harlequin bass,5,1
2016-06-14T00:00:00Z,26.48488,-80.04063,16,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-06-14T00:00:00Z,26.48488,-80.04063,16,258,Diplodus argenteus,silver porgy,17,4
2016-06-14T00:00:00Z,26.48488,-80.04063,16,258,Diplodus argenteus,silver porgy,16,10
2016-06-14T00:00:00Z,26.48443,-80.04083,16.6,238,Canthigaster rostrata,sharpnose puffer,6,3
2016-06-14T00:00:00Z,26.48488,-80.04063,16,238,Canthigaster rostrata,sharpnose puffer,6,1
2016-06-13T00:00:00Z,26.4158,-80.05097,18.6,238,Canthigaster rostrata,sharpnose puffer,8,1
2016-06-13T00:00:00Z,26.4158,-80.05097,18.6,223,Serranus tigrinus,harlequin bass,9,2
2016-06-13T00:00:00Z,26.4158,-80.05097,18.6,238,Canthigaster rostrata,sharpnose puffer,7,1
2016-06-13T00:00:00Z,26.4158,-80.05097,18.6,238,Canthigaster rostrata,sharpnose puffer,5,2
2016-06-13T00:00:00Z,26.4158,-80.0505,20,212,Hypoplectrus unicolor,butter hamlet,11,2
2016-06-13T00:00:00Z,26.4158,-80.0505,20,238,Canthigaster rostrata,sharpnose puffer,7,1
2016-06-13T00:00:00Z,26.4158,-80.0505,20,238,Canthigaster rostrata,sharpnose puffer,5,3
2016-08-23T00:00:00Z,26.67438,-80.01838,19.2,223,Serranus tigrinus,harlequin bass,7,2
2016-08-23T00:00:00Z,26.67438,-80.01838,19.2,223,Serranus tigrinus,harlequin bass,8,1
2016-08-23T00:00:00Z,26.6747,-80.01835,18.1,223,Serranus tigrinus,harlequin bass,7,1
2016-08-23T00:00:00Z,26.67438,-80.01838,19.2,238,Canthigaster rostrata,sharpnose puffer,6,1
2016-08-23T00:00:00Z,26.67438,-80.01838,19.2,238,Canthigaster rostrata,sharpnose puffer,5,3
2016-08-23T00:00:00Z,26.67438,-80.01838,19.2,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-08-23T00:00:00Z,26.67438,-80.01838,19.2,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-08-23T00:00:00Z,26.67438,-80.01838,19.2,240,Diodon holocanthus,balloonfish,28,1
2016-08-22T00:00:00Z,26.64723,-80.01975,17.2,238,Canthigaster rostrata,sharpnose puffer,4,4
2016-08-22T00:00:00Z,26.64723,-80.01975,17.2,238,Canthigaster rostrata,sharpnose puffer,2,2
2016-08-22T00:00:00Z,26.64682,-80.01955,19.5,238,Canthigaster rostrata,sharpnose puffer,4,2
2016-09-15T00:00:00Z,26.62312,-80.02133,21,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-09-15T00:00:00Z,26.62358,-80.0213,19.4,223,Serranus tigrinus,harlequin bass,6,2
2016-09-15T00:00:00Z,26.62358,-80.0213,19.4,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-15T00:00:00Z,26.62312,-80.02133,21,238,Canthigaster rostrata,sharpnose puffer,4,2
2016-09-15T00:00:00Z,26.62312,-80.02133,21,238,Canthigaster rostrata,sharpnose puffer,6,2
2016-09-15T00:00:00Z,26.62358,-80.0213,19.4,238,Canthigaster rostrata,sharpnose puffer,6,1
2016-09-15T00:00:00Z,26.62358,-80.0213,19.4,238,Canthigaster rostrata,sharpnose puffer,5,3
2016-09-15T00:00:00Z,26.62358,-80.0213,19.4,238,Canthigaster rostrata,sharpnose puffer,4,4
2016-09-16T00:00:00Z,26.58637,-80.02433,21.3,238,Canthigaster rostrata,sharpnose puffer,5,2
2016-09-16T00:00:00Z,26.58637,-80.02433,21.3,238,Canthigaster rostrata,sharpnose puffer,3,8
2016-09-16T00:00:00Z,26.58637,-80.02433,21.3,228,Calamus penna,sheepshead porgy,24,1
2016-09-16T00:00:00Z,26.58668,-80.02387,18.4,238,Canthigaster rostrata,sharpnose puffer,5,5
2016-09-16T00:00:00Z,26.58668,-80.02387,18.4,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-09-16T00:00:00Z,26.58637,-80.02433,21.3,238,Canthigaster rostrata,sharpnose puffer,2,2
2016-09-16T00:00:00Z,26.58668,-80.02387,18.4,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-16T00:00:00Z,26.58668,-80.02387,18.4,238,Canthigaster rostrata,sharpnose puffer,4,4
2016-09-17T00:00:00Z,26.58303,-80.02398,22.7,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-17T00:00:00Z,26.58272,-80.02408,23.2,238,Canthigaster rostrata,sharpnose puffer,4,2
2016-09-17T00:00:00Z,26.58303,-80.02398,22.7,238,Canthigaster rostrata,sharpnose puffer,3,8
2016-09-17T00:00:00Z,26.58303,-80.02398,22.7,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-09-17T00:00:00Z,26.58303,-80.02398,22.7,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-09-17T00:00:00Z,26.58272,-80.02408,23.2,238,Canthigaster rostrata,sharpnose puffer,3,9
2016-09-17T00:00:00Z,26.58303,-80.02398,22.7,238,Canthigaster rostrata,sharpnose puffer,2,3
2016-09-17T00:00:00Z,26.5758,-80.02487,21.3,238,Canthigaster rostrata,sharpnose puffer,3,2
2016-09-17T00:00:00Z,26.5758,-80.02487,21.3,238,Canthigaster rostrata,sharpnose puffer,2,3
2016-09-17T00:00:00Z,26.5758,-80.02487,21.3,238,Canthigaster rostrata,sharpnose puffer,3,7
2016-09-17T00:00:00Z,26.5758,-80.02487,21.3,238,Canthigaster rostrata,sharpnose puffer,4,8
2016-09-17T00:00:00Z,26.5758,-80.02487,21.3,228,Calamus penna,sheepshead porgy,31,1
2016-09-17T00:00:00Z,26.5758,-80.02487,21.3,238,Canthigaster rostrata,sharpnose puffer,5,2
2016-09-17T00:00:00Z,26.57625,-80.02465,21.3,238,Canthigaster rostrata,sharpnose puffer,3,2
2016-09-17T00:00:00Z,26.57625,-80.02465,21.3,238,Canthigaster rostrata,sharpnose puffer,3,12
2016-09-17T00:00:00Z,26.57625,-80.02465,21.3,238,Canthigaster rostrata,sharpnose puffer,4,2
2016-09-17T00:00:00Z,26.57625,-80.02465,21.3,238,Canthigaster rostrata,sharpnose puffer,2,2
2016-09-17T00:00:00Z,26.57625,-80.02465,21.3,228,Calamus penna,sheepshead porgy,35,1
2016-09-17T00:00:00Z,26.56215,-80.02548,26.1,238,Canthigaster rostrata,sharpnose puffer,4,5
2016-09-17T00:00:00Z,26.56215,-80.02548,26.1,238,Canthigaster rostrata,sharpnose puffer,3,4
2016-09-17T00:00:00Z,26.56215,-80.02548,26.1,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-17T00:00:00Z,26.56245,-80.02557,25.9,238,Canthigaster rostrata,sharpnose puffer,4,1
2016-09-17T00:00:00Z,26.56215,-80.02548,26.1,238,Canthigaster rostrata,sharpnose puffer,5,1
2016-09-17T00:00:00Z,26.56215,-80.02548,26.1,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-17T00:00:00Z,26.56245,-80.02557,25.9,238,Canthigaster rostrata,sharpnose puffer,5,2
2016-09-17T00:00:00Z,26.56245,-80.02557,25.9,238,Canthigaster rostrata,sharpnose puffer,3,1
2016-09-17T00:00:00Z,26.56215,-80.02548,26.1,238,Canthigaster rostrata,sharpnose puffer,2,1
2016-09-17T00:00:00Z,26.56245,-80.02557,25.9,238,Canthigaster rostrata,sharpnose puffer,2,3
2016-06-14T00:00:00Z,26.50838,-80.03445,19.5,232,Sphyraena barracuda,great barracuda,130,1
2016-06-14T00:00:00Z,26.50838,-80.03445,19.5,232,Sphyraena barracuda,great barracuda,110,2
2016-06-14T00:00:00Z,26.50838,-80.03445,19.5,232,Sphyraena barracuda,great barracuda,120,1
2016-06-14T00:00:00Z,26.50838,-80.03445,19.5,238,Canthigaster rostrata,sharpnose puffer,5,4
